,_id,site_id,time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_speed_100m,creation_time_iso
1184,65f33d8c44a02fe1b4f4904d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T08:00,29.0,39,25.2,0.0,39.6,48.5,2024-02-19T02:30:00
1185,65f33d8c44a02fe1b4f4904e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T09:00,30.5,25,25.1,0.0,39.6,48.8,2024-02-19T03:30:00
1186,65f33d8c44a02fe1b4f4904f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T10:00,30.5,25,24.5,0.0,40.5,50.3,2024-02-19T04:30:00
1187,65f33d8c44a02fe1b4f49050,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T11:00,30.0,26,23.9,0.0,39.3,49.3,2024-02-19T05:30:00
1188,65f33d8c44a02fe1b4f49051,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T12:00,29.3,27,23.6,0.0,35.7,46.4,2024-02-19T06:30:00
1189,65f33d8c44a02fe1b4f49052,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T13:00,28.7,27,24.1,0.0,28.1,40.5,2024-02-19T07:30:00
1190,65f33d8c44a02fe1b4f49053,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T14:00,27.4,33,23.5,0.0,25.8,39.3,2024-02-19T08:30:00
1191,65f33d8c44a02fe1b4f49054,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T15:00,26.8,35,23.0,0.0,26.3,40.8,2024-02-19T09:30:00
1192,65f33d8c44a02fe1b4f49055,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T16:00,26.1,38,23.0,0.0,22.5,35.7,2024-02-19T10:30:00
1193,65f33d8c44a02fe1b4f49056,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T17:00,24.8,44,22.4,0.0,20.3,33.2,2024-02-19T11:30:00
1194,65f33d8c44a02fe1b4f49057,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T18:00,23.8,54,21.8,0.0,22.4,35.9,2024-02-19T12:30:00
1195,65f33d8c44a02fe1b4f49058,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T19:00,22.7,57,20.7,0.0,22.0,34.7,2024-02-19T13:30:00
1196,65f33d8c44a02fe1b4f49059,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T20:00,21.7,55,19.0,0.0,23.7,37.8,2024-02-19T14:30:00
1197,65f33d8c44a02fe1b4f4905a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T21:00,20.8,56,18.0,0.0,22.4,36.5,2024-02-19T15:30:00
1198,65f33d8c44a02fe1b4f4905b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T22:00,19.9,58,17.2,0.0,21.5,35.7,2024-02-19T16:30:00
1199,65f33d8c44a02fe1b4f4905c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T23:00,19.0,63,16.5,0.0,20.7,34.8,2024-02-19T17:30:00
1200,65f33d8c44a02fe1b4f4905d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T00:00,18.1,69,16.0,0.0,19.5,33.2,2024-02-19T18:30:00
1201,65f33d8c44a02fe1b4f4905e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T01:00,17.8,76,16.6,0.0,16.1,28.7,2024-02-19T19:30:00
1202,65f33d8c44a02fe1b4f4905f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T02:00,17.2,81,16.2,0.0,15.1,27.2,2024-02-19T20:30:00
1203,65f33d8c44a02fe1b4f49060,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T03:00,18.2,77,17.8,0.0,12.1,26.7,2024-02-19T21:30:00
1204,65f33d8c44a02fe1b4f49061,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T04:00,20.4,67,19.6,0.0,14.7,20.2,2024-02-19T22:30:00
1205,65f33d8c44a02fe1b4f49062,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T05:00,22.6,56,21.6,0.0,14.2,16.3,2024-02-19T23:30:00
1206,65f33d8c44a02fe1b4f49063,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T06:00,24.3,48,24.0,0.0,11.3,12.3,2024-02-20T00:30:00
1207,65f33d8c44a02fe1b4f49064,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T07:00,25.6,41,26.0,0.0,8.8,9.4,2024-02-20T01:30:00
1208,65f33d8c44a02fe1b4f49065,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T08:00,26.8,36,26.9,0.0,9.5,10.5,2024-02-20T02:30:00
1209,65f33d8c44a02fe1b4f49066,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T09:00,27.6,30,26.6,0.0,11.7,13.2,2024-02-20T03:30:00
1210,65f33d8c44a02fe1b4f49067,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T10:00,28.0,28,25.6,0.0,14.6,16.5,2024-02-20T04:30:00
1211,65f33d8c44a02fe1b4f49068,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T11:00,27.8,27,24.9,0.0,15.3,17.9,2024-02-20T05:30:00
1212,65f33d8c44a02fe1b4f49069,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T12:00,27.6,26,24.5,0.0,14.8,17.7,2024-02-20T06:30:00
1213,65f33d8c44a02fe1b4f4906a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T13:00,26.2,25,23.7,0.0,8.0,11.9,2024-02-20T07:30:00
1214,65f33d8c44a02fe1b4f4906b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T14:00,24.4,27,22.0,0.0,7.2,11.9,2024-02-20T08:30:00
1215,65f33d8c44a02fe1b4f4906c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T15:00,23.1,29,20.5,0.0,8.5,13.0,2024-02-20T09:30:00
1216,65f33d8c44a02fe1b4f4906d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T16:00,22.0,28,18.8,0.0,10.2,15.8,2024-02-20T10:30:00
1217,65f33d8c44a02fe1b4f4906e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T17:00,21.1,26,17.5,0.0,11.2,16.6,2024-02-20T11:30:00
1218,65f33d8c44a02fe1b4f4906f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T18:00,20.2,26,16.4,0.0,12.0,18.3,2024-02-20T12:30:00
1219,65f33d8c44a02fe1b4f49070,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T19:00,19.3,27,15.3,0.0,12.6,21.8,2024-02-20T13:30:00
1220,65f33d8c44a02fe1b4f49071,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T20:00,18.4,26,14.3,0.0,12.1,20.7,2024-02-20T14:30:00
1221,65f33d8c44a02fe1b4f49072,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T21:00,17.5,25,13.3,0.0,11.7,19.1,2024-02-20T15:30:00
1222,65f33d8c44a02fe1b4f49073,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T22:00,17.0,24,12.6,0.0,11.8,19.7,2024-02-20T16:30:00
1223,65f33d8c44a02fe1b4f49074,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-20T23:00,16.6,22,11.9,0.0,13.3,21.5,2024-02-20T17:30:00
1224,65f33d8c44a02fe1b4f49075,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T00:00,15.7,23,11.1,0.0,11.7,19.6,2024-02-20T18:30:00
1225,65f33d8c44a02fe1b4f49076,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T01:00,15.6,31,11.5,0.0,12.1,21.2,2024-02-20T19:30:00
1226,65f33d8c44a02fe1b4f49077,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T02:00,14.6,35,11.6,0.0,5.5,8.1,2024-02-20T20:30:00
1227,65f33d8c44a02fe1b4f49078,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T03:00,16.2,30,12.8,0.0,7.6,5.2,2024-02-20T21:30:00
1228,65f33d8c44a02fe1b4f49079,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T04:00,19.6,25,16.9,0.0,2.6,3.5,2024-02-20T22:30:00
1229,65f33d8c44a02fe1b4f4907a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T05:00,22.4,20,19.5,0.0,4.0,5.2,2024-02-20T23:30:00
1230,65f33d8c44a02fe1b4f4907b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T06:00,24.8,16,22.0,0.0,7.4,7.9,2024-02-21T00:30:00
1231,65f33d8c44a02fe1b4f4907c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T07:00,25.8,16,24.3,0.0,4.5,5.0,2024-02-21T01:30:00
1232,65f33d8c44a02fe1b4f4907d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T08:00,26.7,18,24.8,0.0,9.1,10.5,2024-02-21T02:30:00
1233,65f33d8c44a02fe1b4f4907e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T09:00,27.3,18,23.8,0.0,16.3,18.1,2024-02-21T03:30:00
1234,65f33d8c44a02fe1b4f4907f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T10:00,27.4,18,22.5,0.0,20.7,23.2,2024-02-21T04:30:00
1235,65f33d8c44a02fe1b4f49080,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T11:00,26.9,19,21.9,0.0,21.3,24.5,2024-02-21T05:30:00
1236,65f33d8c44a02fe1b4f49081,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T12:00,26.1,21,20.8,0.0,24.4,29.0,2024-02-21T06:30:00
1237,65f33d8c44a02fe1b4f49082,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T13:00,25.4,14,20.0,0.0,18.5,26.7,2024-02-21T07:30:00
1238,65f33d8c44a02fe1b4f49083,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T14:00,23.9,15,19.2,0.0,13.8,23.6,2024-02-21T08:30:00
1239,65f33d8c44a02fe1b4f49084,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T15:00,22.4,17,17.7,0.0,14.3,24.3,2024-02-21T09:30:00
1240,65f33d8c44a02fe1b4f49085,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T16:00,21.0,17,16.2,0.0,14.3,24.5,2024-02-21T10:30:00
1241,65f33d8c44a02fe1b4f49086,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T17:00,19.9,17,15.0,0.0,14.2,25.0,2024-02-21T11:30:00
1242,65f33d8c44a02fe1b4f49087,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T18:00,18.6,18,13.9,0.0,12.3,22.3,2024-02-21T12:30:00
1243,65f33d8c44a02fe1b4f49088,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T19:00,17.6,20,13.0,0.0,12.1,21.3,2024-02-21T13:30:00
1244,65f33d8c44a02fe1b4f49089,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T20:00,16.8,22,12.1,0.0,13.0,22.8,2024-02-21T14:30:00
1245,65f33d8c44a02fe1b4f4908a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T21:00,16.1,25,11.7,0.0,12.3,22.1,2024-02-21T15:30:00
1246,65f33d8c44a02fe1b4f4908b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T22:00,15.2,27,11.1,0.0,10.7,18.9,2024-02-21T16:30:00
1247,65f33d8c44a02fe1b4f4908c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-21T23:00,15.0,28,10.9,0.0,10.5,18.4,2024-02-21T17:30:00
1248,65f33d8c44a02fe1b4f4908d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T00:00,15.2,28,10.5,0.0,14.4,26.1,2024-02-21T18:30:00
1249,65f33d8c44a02fe1b4f4908e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T01:00,14.6,33,10.9,0.0,9.3,14.8,2024-02-21T19:30:00
1250,65f33d8c44a02fe1b4f4908f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T02:00,15.2,31,11.6,0.0,8.3,14.3,2024-02-21T20:30:00
1251,65f33d8c44a02fe1b4f49090,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T03:00,17.0,27,13.9,0.0,4.3,10.9,2024-02-21T21:30:00
1252,65f33d8c44a02fe1b4f49091,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T04:00,19.2,23,16.6,0.0,1.4,5.2,2024-02-21T22:30:00
1253,65f33d8c44a02fe1b4f49092,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T05:00,21.5,19,18.7,0.0,1.5,1.8,2024-02-21T23:30:00
1254,65f33d8c44a02fe1b4f49093,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T06:00,23.1,17,21.1,0.0,1.8,2.2,2024-02-22T00:30:00
1255,65f33d8c44a02fe1b4f49094,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T07:00,24.3,14,22.0,0.0,6.9,7.9,2024-02-22T01:30:00
1256,65f33d8c44a02fe1b4f49095,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T08:00,25.1,13,22.1,0.0,12.2,13.5,2024-02-22T02:30:00
1257,65f33d8c44a02fe1b4f49096,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T09:00,25.5,13,21.6,0.0,16.2,17.7,2024-02-22T03:30:00
1258,65f33d8c44a02fe1b4f49097,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T10:00,25.6,12,20.7,0.0,18.3,20.8,2024-02-22T04:30:00
1259,65f33d8c44a02fe1b4f49098,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T11:00,25.3,11,19.5,0.0,19.6,22.6,2024-02-22T05:30:00
1260,65f33d8c44a02fe1b4f49099,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T12:00,24.6,10,18.5,0.0,20.4,23.8,2024-02-22T06:30:00
1261,65f33d8c44a02fe1b4f4909a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T13:00,23.9,13,19.2,0.0,12.1,17.2,2024-02-22T07:30:00
1262,65f33d8c44a02fe1b4f4909b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T14:00,22.1,14,17.1,0.0,14.2,23.8,2024-02-22T08:30:00
1263,65f33d8c44a02fe1b4f4909c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T15:00,20.8,17,15.9,0.0,14.8,26.3,2024-02-22T09:30:00
1264,65f33d8c44a02fe1b4f4909d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T16:00,19.6,19,14.9,0.0,13.6,25.2,2024-02-22T10:30:00
1265,65f33d8c44a02fe1b4f4909e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T17:00,18.7,20,13.9,0.0,13.7,24.5,2024-02-22T11:30:00
1266,65f33d8c44a02fe1b4f4909f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T18:00,17.6,21,12.8,0.0,13.7,23.6,2024-02-22T12:30:00
1267,65f33d8c44a02fe1b4f490a0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T19:00,16.6,27,11.5,0.0,18.1,32.8,2024-02-22T13:30:00
1268,65f33d8c44a02fe1b4f490a1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T20:00,15.7,32,11.0,0.0,16.6,30.4,2024-02-22T14:30:00
1269,65f33d8c44a02fe1b4f490a2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T21:00,14.9,35,10.3,0.0,17.1,29.6,2024-02-22T15:30:00
1270,65f33d8c44a02fe1b4f490a3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T22:00,13.9,35,9.5,0.0,14.6,23.3,2024-02-22T16:30:00
1271,65f33d8c44a02fe1b4f490a4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-22T23:00,13.1,34,8.4,0.0,15.6,26.1,2024-02-22T17:30:00
1272,65f33d8c44a02fe1b4f490a5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T00:00,12.2,35,7.7,0.0,13.8,20.7,2024-02-22T18:30:00
1273,65f33d8c44a02fe1b4f490a6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T01:00,12.2,43,8.5,0.0,10.7,14.7,2024-02-22T19:30:00
1274,65f33d8c44a02fe1b4f490a7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T02:00,11.8,43,8.1,0.0,10.4,12.5,2024-02-22T20:30:00
1275,65f33d8c44a02fe1b4f490a8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T03:00,13.8,36,10.4,0.0,7.8,11.9,2024-02-22T21:30:00
1276,65f33d8c44a02fe1b4f490a9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T04:00,16.8,27,13.3,0.0,7.5,12.0,2024-02-22T22:30:00
1277,65f33d8c44a02fe1b4f490aa,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T05:00,19.4,22,15.7,0.0,8.4,9.8,2024-02-22T23:30:00
1278,65f33d8c44a02fe1b4f490ab,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T06:00,21.7,19,19.1,0.0,7.1,8.2,2024-02-23T00:30:00
1279,65f33d8c44a02fe1b4f490ac,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T07:00,23.3,17,21.7,0.0,4.7,5.0,2024-02-23T01:30:00
1280,65f33d8c44a02fe1b4f490ad,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T08:00,24.2,14,22.9,0.0,3.3,3.3,2024-02-23T02:30:00
1281,65f33d8c44a02fe1b4f490ae,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T09:00,24.7,13,23.0,0.0,3.1,3.1,2024-02-23T03:30:00
1282,65f33d8c44a02fe1b4f490af,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T10:00,25.0,12,22.2,0.0,5.2,5.5,2024-02-23T04:30:00
1283,65f33d8c44a02fe1b4f490b0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T11:00,25.2,11,20.9,0.0,9.1,9.8,2024-02-23T05:30:00
1284,65f33d8c44a02fe1b4f490b1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T12:00,24.8,12,19.8,0.0,13.4,14.7,2024-02-23T06:30:00
1285,65f33d8c44a02fe1b4f490b2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T13:00,23.6,13,18.3,0.0,16.4,22.8,2024-02-23T07:30:00
1286,65f33d8c44a02fe1b4f490b3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T14:00,22.2,14,16.8,0.0,16.9,27.8,2024-02-23T08:30:00
1287,65f33d8c44a02fe1b4f490b4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T15:00,21.0,15,16.0,0.0,14.6,23.7,2024-02-23T09:30:00
1288,65f33d8c44a02fe1b4f490b5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T16:00,19.7,17,15.1,0.0,12.0,19.7,2024-02-23T10:30:00
1289,65f33d8c44a02fe1b4f490b6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T17:00,18.3,19,13.8,0.0,11.8,19.7,2024-02-23T11:30:00
1290,65f33d8c44a02fe1b4f490b7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T18:00,17.4,20,12.8,0.0,12.0,21.1,2024-02-23T12:30:00
1291,65f33d8c44a02fe1b4f490b8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T19:00,16.7,20,11.7,0.0,14.3,26.3,2024-02-23T13:30:00
1292,65f33d8c44a02fe1b4f490b9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T20:00,15.8,20,10.8,0.0,14.2,25.7,2024-02-23T14:30:00
1293,65f33d8c44a02fe1b4f490ba,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T21:00,14.6,20,9.9,0.0,11.4,21.2,2024-02-23T15:30:00
1294,65f33d8c44a02fe1b4f490bb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T22:00,13.7,22,9.1,0.0,10.6,18.4,2024-02-23T16:30:00
1295,65f33d8c44a02fe1b4f490bc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-23T23:00,13.1,22,8.4,0.0,11.4,18.4,2024-02-23T17:30:00
1296,65f33d8c44a02fe1b4f490bd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T00:00,12.4,23,7.6,0.0,11.6,19.6,2024-02-23T18:30:00
1297,65f33d8c44a02fe1b4f490be,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T01:00,12.1,29,7.8,0.0,10.4,17.6,2024-02-23T19:30:00
1298,65f33d8c44a02fe1b4f490bf,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T02:00,11.5,33,7.5,0.0,8.8,14.3,2024-02-23T20:30:00
1299,65f33d8c44a02fe1b4f490c0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T03:00,14.6,28,11.1,0.0,5.8,11.1,2024-02-23T21:30:00
1300,65f33d8c44a02fe1b4f490c1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T04:00,18.0,24,15.1,0.0,2.3,6.3,2024-02-23T22:30:00
1301,65f33d8c44a02fe1b4f490c2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T05:00,21.5,18,18.4,0.0,3.3,3.8,2024-02-23T23:30:00
1302,65f33d8c44a02fe1b4f490c3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T06:00,23.1,12,21.0,0.0,0.7,0.7,2024-02-24T00:30:00
1303,65f33d8c44a02fe1b4f490c4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T07:00,24.1,10,21.9,0.0,4.6,5.4,2024-02-24T01:30:00
1304,65f33d8c44a02fe1b4f490c5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T08:00,25.1,9,21.8,0.0,11.8,13.1,2024-02-24T02:30:00
1305,65f33d8c44a02fe1b4f490c6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T09:00,25.6,8,21.3,0.0,15.7,17.5,2024-02-24T03:30:00
1306,65f33d8c44a02fe1b4f490c7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T10:00,25.5,9,20.5,0.0,17.3,19.7,2024-02-24T04:30:00
1307,65f33d8c44a02fe1b4f490c8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T11:00,25.3,9,19.5,0.0,17.1,19.8,2024-02-24T05:30:00
1308,65f33d8c44a02fe1b4f490c9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T12:00,24.7,9,19.0,0.0,17.1,20.2,2024-02-24T06:30:00
1309,65f33d8c44a02fe1b4f490ca,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T13:00,22.9,9,17.6,0.0,13.8,19.9,2024-02-24T07:30:00
1310,65f33d8c44a02fe1b4f490cb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T14:00,21.3,11,16.2,0.0,12.0,20.9,2024-02-24T08:30:00
1311,65f33d8c44a02fe1b4f490cc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T15:00,19.8,12,14.9,0.0,11.6,20.8,2024-02-24T09:30:00
1312,65f33d8c44a02fe1b4f490cd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T16:00,18.5,13,13.5,0.0,12.0,22.5,2024-02-24T10:30:00
1313,65f33d8c44a02fe1b4f490ce,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T17:00,17.4,14,12.4,0.0,12.4,23.1,2024-02-24T11:30:00
1314,65f33d8c44a02fe1b4f490cf,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T18:00,16.5,15,11.5,0.0,12.1,23.1,2024-02-24T12:30:00
1315,65f33d8c44a02fe1b4f490d0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T19:00,15.5,17,10.6,0.0,11.9,21.7,2024-02-24T13:30:00
1316,65f33d8c44a02fe1b4f490d1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T20:00,14.9,18,9.9,0.0,12.7,23.3,2024-02-24T14:30:00
1317,65f33d8c44a02fe1b4f490d2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T21:00,14.6,19,9.4,0.0,14.0,26.5,2024-02-24T15:30:00
1318,65f33d8c44a02fe1b4f490d3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T22:00,13.5,22,8.7,0.0,11.8,22.6,2024-02-24T16:30:00
1319,65f33d8c44a02fe1b4f490d4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-24T23:00,13.1,24,8.3,0.0,12.4,24.2,2024-02-24T17:30:00
1320,65f33d8c44a02fe1b4f490d5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T00:00,12.5,26,7.8,0.0,12.2,21.7,2024-02-24T18:30:00
1321,65f33d8c44a02fe1b4f490d6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T01:00,11.9,34,7.7,0.0,11.6,20.1,2024-02-24T19:30:00
1322,65f33d8c44a02fe1b4f490d7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T02:00,11.7,34,7.5,0.0,10.7,19.5,2024-02-24T20:30:00
1323,65f33d8c44a02fe1b4f490d8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T03:00,14.7,27,10.9,0.0,8.2,18.7,2024-02-24T21:30:00
1324,65f33d8c44a02fe1b4f490d9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T04:00,17.8,22,14.1,0.0,7.3,16.9,2024-02-24T22:30:00
1325,65f33d8c44a02fe1b4f490da,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T05:00,20.4,19,16.5,0.0,8.3,11.9,2024-02-24T23:30:00
1326,65f33d8c44a02fe1b4f490db,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T06:00,23.0,15,19.6,0.0,10.0,11.9,2024-02-25T00:30:00
1327,65f33d8c44a02fe1b4f490dc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T07:00,24.5,11,20.6,0.0,14.8,17.0,2024-02-25T01:30:00
1328,65f33d8c44a02fe1b4f490dd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T08:00,25.2,11,21.8,0.0,13.0,14.4,2024-02-25T02:30:00
1329,65f33d8c44a02fe1b4f490de,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T09:00,25.6,10,22.1,0.0,11.8,13.2,2024-02-25T03:30:00
1330,65f33d8c44a02fe1b4f490df,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T10:00,25.8,11,22.0,0.0,10.6,12.1,2024-02-25T04:30:00
1331,65f33d8c44a02fe1b4f490e0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T11:00,25.8,11,21.3,0.0,11.0,12.5,2024-02-25T05:30:00
1332,65f33d8c44a02fe1b4f490e1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T12:00,25.5,13,20.9,0.0,12.1,14.2,2024-02-25T06:30:00
1333,65f33d8c44a02fe1b4f490e2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-25T13:00,24.6,13,20.1,0.0,11.9,16.3,2024-02-25T07:30:00
